feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	Tannerellaceae	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemanella	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Howardella	Lachnospiraceae_UCG.001	Shuttleworthia	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	CAG.352	Caproiciproducens	Paludicola	Phocea	o__Oscillospirales.f__uncultured.g__uncultured	X.Eubacterium._brachy_group	Parvimonas	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4106.2.lib29	3	0	22	3	0	0	48	0	0	0	20952	0	0	0	0	0	0	0	0	1235	0	0	0	150	0	182	0	0	7	0	0	23	3	193	0	0	179	0	0	0	0	0	0	24	5913	0	711	78	0	380	0	56	1569	1655	0	176	1121	0	791	6	0	6681	22	0	0	0	729	13	456	0	0	0	0	65	261	6505	123	950	107	142	18	0	114	0	0	6	0	184	175	0	0	0	13050	0	182	0	18	1952	66	0	0	0	0	0	0	0	0	0	0	0	0	0	2017	65	0	0	0	0	0	0	867	8115	0	236	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108.2.lib29	0	0	0	0	184	0	0	0	0	0	14785	8	0	0	0	0	0	0	0	4	11	0	0	18	0	0	109	0	0	0	0	0	0	326	0	0	22	0	0	0	0	69	16	34	3428	20	0	1164	0	121	0	81	991	179	214	0	4	0	103	16	0	7780	0	0	0	0	0	25	6	0	0	0	428	0	2524	955	0	104	0	12	0	0	0	0	0	24	0	0	0	0	0	0	5298	0	122	0	0	872	0	22	0	0	0	0	0	0	0	0	0	267	0	0	0	44	0	0	0	0	0	0	86	17038	0	0	16	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108.3.lib29	0	0	0	0	203	0	0	0	0	0	10117	6	0	0	0	0	0	0	0	45	14	0	0	18	0	0	92	0	0	0	0	0	0	90	0	0	12	0	0	0	0	133	4	9	1895	33	0	956	3	109	0	43	743	167	105	3	22	0	138	38	0	3669	0	0	0	0	0	20	6	0	0	0	256	9	1750	1024	0	108	0	18	0	0	0	0	13	9	0	0	0	0	0	0	4291	0	86	0	0	612	0	6	0	0	0	2	0	0	0	0	0	138	0	0	0	24	0	0	0	0	0	0	86	6931	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4108.4.lib29	0	4	0	0	161	0	0	0	0	0	9545	11	0	0	0	0	0	0	0	30	12	0	0	20	0	0	114	0	0	0	0	0	0	144	0	2	6	0	0	0	0	287	0	11	1361	28	0	909	6	44	4	35	800	210	107	4	18	0	192	33	5	3650	0	0	0	0	0	10	9	0	0	0	210	0	1097	977	0	109	0	36	0	0	5	0	12	14	6	0	0	0	0	0	4331	0	93	0	0	497	0	8	0	0	0	0	0	0	0	0	0	277	0	0	0	45	11	0	0	0	0	0	132	5398	0	0	22	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4109.2.lib29	0	350	8	0	117	0	28	0	0	0	4862	110	0	0	0	0	367	0	0	4	0	0	0	0	0	0	22	0	0	0	0	3	2	89	0	0	0	0	0	19	0	4	838	614	3257	476	332	546	98	496	0	7	442	16	109	60	0	0	162	0	0	276	0	0	0	0	8	0	233	0	7	0	706	3	244	406	5	88	12	3	3	0	0	0	0	0	30	0	0	0	0	0	8342	0	123	0	75	2588	0	0	0	0	0	8	0	0	0	4	0	142	0	0	73	78	18	0	0	0	0	0	170	1876	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
4109.3.lib29	0	220	22	0	160	0	13	0	0	0	11139	280	0	72	0	21	1160	0	0	6	82	0	5	95	0	0	30	0	0	0	0	11	9	494	0	2	0	0	0	10	0	0	559	529	2723	569	552	610	35	329	13	11	643	46	81	50	13	0	266	0	0	728	6	0	0	0	7	0	202	0	11	0	859	2	224	422	4	121	16	22	0	0	0	0	0	0	7	0	0	0	0	0	8289	0	153	0	74	1907	2	0	18	0	0	0	15	0	0	13	0	100	0	0	98	191	18	0	0	0	0	36	229	5710	0	0	177	26	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0
4109.4.lib29	0	484	11	0	216	0	21	0	0	0	12363	413	0	0	0	0	1260	0	0	0	0	0	0	0	0	5	74	0	0	0	0	0	0	402	0	3	0	0	0	30	0	5	767	903	2624	859	688	904	135	583	0	35	765	37	134	79	0	0	367	0	0	394	0	0	0	0	25	0	259	0	23	0	1054	0	288	713	0	151	7	5	11	0	0	0	0	0	35	0	0	0	0	0	9793	0	222	0	121	2805	0	0	0	0	0	15	0	0	0	7	0	236	0	0	202	245	60	0	0	0	0	0	371	5434	0	0	582	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0
4115.3.lib29	0	0	0	0	0	0	0	0	0	0	10868	0	0	0	0	0	0	0	0	0	5	0	0	9	0	198	160	0	0	0	0	0	0	49	0	3	0	0	0	0	0	1513	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	4492	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	132	1153	0	0	3	6	0	299	25664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4115.4.lib29	0	0	0	3	0	0	0	0	0	0	10006	0	0	0	0	0	0	0	0	0	3	0	0	10	0	307	285	0	0	0	0	0	0	26	0	0	0	0	0	0	0	814	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	3754	157	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	1018	0	0	0	0	0	241	34267	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4122.2.lib29	35	21	3	0	0	0	48	0	0	0	7865	0	0	0	0	0	0	0	0	139	3960	0	0	179	0	569	0	0	31	146	0	63	0	678	0	2	0	0	0	0	0	1137	0	133	1745	0	62	4127	74	20	0	53	450	0	0	9	0	0	0	0	0	47	96	363	0	40	0	10	39	0	0	0	0	6690	9207	156	0	95	14	29	6	0	35	0	0	0	12	0	0	0	0	0	1969	493	164	16	0	0	51	0	0	0	0	0	0	0	0	9	0	203	0	76	0	60	6919	0	36	0	0	0	1029	1326	16	335	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4122.3.lib29	7	7	2	0	0	0	26	0	0	0	3419	0	0	0	0	0	0	0	0	82	1318	0	0	273	4	102	0	0	1	14	0	20	2	140	0	0	0	0	0	6	0	583	0	19	819	0	21	891	56	5	0	49	254	0	0	0	0	0	0	0	0	24	42	271	0	37	2	3	6	0	0	0	0	2522	3955	110	0	21	18	18	5	0	27	0	0	0	5	0	0	12	2	0	618	244	66	5	0	0	49	0	0	0	0	0	0	0	0	20	0	21	0	84	0	76	3115	0	6	0	0	0	338	601	25	114	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4122.4.lib29	19	11	3	5	0	0	21	0	0	0	7945	0	0	0	0	0	0	0	0	228	4004	0	0	878	28	258	0	0	24	42	0	37	3	383	0	0	0	0	0	7	0	1405	0	29	1846	0	0	1846	128	0	0	121	681	0	0	13	0	0	0	0	0	54	177	773	0	103	6	7	18	0	0	0	0	7032	9030	341	0	53	32	56	10	0	63	0	0	0	6	0	0	17	0	0	960	261	57	20	0	0	69	0	0	0	0	0	0	0	0	2	0	59	0	126	0	82	8860	0	0	4	0	0	966	1963	60	321	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
4129.2.lib29	6	2435	0	0	924	3	22	0	0	28	7450	1514	0	0	206	0	0	0	0	1587	2373	0	0	372	0	0	138	0	0	10	0	2	0	329	7	3	12	0	0	0	0	0	695	167	2826	0	44	948	16	846	0	8	1102	80	34	17	11	0	226	10	0	287	2	0	0	0	75	0	280	0	6	0	634	55	884	239	0	84	43	83	2	0	57	0	25	0	12	0	122	0	0	0	5260	0	22	67	0	2682	0	0	0	12	0	9	32	0	0	0	0	96	0	0	358	16	0	0	0	0	0	0	1967	144	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4129.3.lib29	9	1227	0	5	294	9	36	0	0	24	6037	1148	0	0	137	0	0	0	0	1142	1566	0	0	282	0	0	95	0	6	2	0	0	0	151	0	0	14	0	0	0	0	0	717	86	2109	0	27	672	18	814	0	0	789	54	26	15	12	0	218	4	0	233	5	0	0	0	66	0	158	0	7	0	581	49	711	203	16	56	27	25	0	0	32	9	22	0	0	0	69	0	0	2	3264	0	33	46	0	2254	0	0	0	3	0	2	33	0	0	0	0	66	0	0	244	9	0	0	0	0	0	0	1607	80	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4129.4.lib29	0	1841	0	0	665	0	59	0	0	62	12965	2084	0	0	225	0	0	0	0	1847	3342	0	0	461	0	0	129	0	9	0	0	0	0	343	0	0	19	0	0	0	0	0	1066	153	3443	0	36	1135	23	1206	0	0	1431	83	25	26	9	0	264	10	0	412	0	0	0	0	115	0	233	0	7	0	813	57	1139	287	17	101	50	72	0	0	78	13	40	0	25	0	94	0	11	0	5743	0	38	69	0	3950	0	0	0	6	0	0	38	0	0	0	0	79	0	0	394	15	0	5	0	0	0	0	1755	119	0	36	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4134.4.lib29	0	3	3	0	1368	0	71	0	0	0	12333	0	0	0	0	0	128	0	3341	235	1797	0	0	0	0	193	0	53	0	0	0	10	0	49	0	6	13	0	0	0	0	0	205	41	2646	0	369	3234	0	485	0	17	2119	2138	0	0	0	0	0	0	36	3298	0	475	0	0	0	0	340	0	36	0	597	109	2357	200	0	15	0	22	0	0	0	0	0	18	0	0	0	0	0	0	476	0	139	0	0	1521	5	0	0	0	0	0	0	0	0	0	0	14	0	0	65	53	2	0	0	2	0	0	2222	377	657	415	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4135.2.lib29	0	15	51	0	0	0	0	0	0	0	6584	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	21	15	778	0	0	0	0	0	0	0	0	0	64	643	0	488	1130	10	115	9	203	1074	0	0	0	0	0	0	0	0	1112	0	0	0	0	98	0	0	0	13	0	15	2469	402	973	0	0	0	138	19	0	267	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	74	0	0	0	0	0	0	0	0	0	0	87	0	0	0	273	0	9	0	0	0	0	877	0	4	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4135.3.lib29	0	69	5	0	0	0	0	0	0	0	8781	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	34	96	985	0	0	0	0	0	0	0	0	0	185	1165	0	744	1055	34	232	19	183	1722	0	0	0	0	0	0	0	0	1440	0	0	0	0	174	0	0	0	38	0	21	2085	328	1930	0	0	0	359	79	0	472	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	56	0	0	0	0	0	0	0	0	0	0	141	11	0	0	380	0	9	0	0	5	0	986	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4135.4.lib29	0	27	9	0	0	0	0	0	0	0	11312	0	0	0	0	0	0	0	0	15	93	0	0	0	0	2	0	0	0	0	0	35	21	332	0	0	0	0	0	0	0	0	0	245	858	0	701	936	74	147	0	404	2309	0	0	0	0	0	0	0	0	1662	0	0	0	0	110	3	0	0	15	0	34	2610	381	1566	0	2	0	462	142	0	798	0	17	0	3	0	0	0	0	0	13	0	142	0	7	41	104	3	0	0	0	0	9	0	0	0	0	20	0	0	5	312	0	4	0	0	0	0	1244	0	67	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4136.2.lib29	0	0	9	0	0	0	5	0	0	0	6904	0	2249	0	0	0	0	0	0	440	1611	0	0	0	0	33	0	0	0	0	0	47	1538	27	7	0	0	0	0	0	8	0	0	28	4888	0	0	0	1392	283	0	3712	631	0	0	0	1104	0	24	0	0	581	0	135	0	156	0	731	345	0	0	0	897	311	5970	732	0	21	223	170	771	549	211	87	9	12	34	46	384	0	5	9	6908	34	782	497	0	645	373	5	0	14	0	8	0	0	0	0	0	55	0	0	0	5	0	7	0	0	0	297	0	1513	0	2293	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4136.3.lib29	0	2	52	32	0	0	0	0	0	0	10528	17	2296	0	0	0	0	0	0	343	2141	0	0	0	0	46	0	0	0	0	0	79	1412	179	28	0	38	0	0	78	0	0	12	12	5075	0	38	0	2183	336	0	3925	724	0	0	0	1131	0	32	0	0	814	0	186	0	204	0	520	349	0	0	0	893	481	8225	950	0	9	239	177	562	336	212	56	0	0	50	33	340	0	0	0	6155	17	602	384	0	962	428	0	0	0	0	2	0	0	25	0	0	83	0	0	0	0	0	19	0	11	0	288	0	6070	0	1840	212	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0
4136.4.lib29	0	0	20	0	0	0	0	0	0	0	8304	0	1950	0	0	0	0	0	0	429	1437	0	0	0	0	0	0	0	0	0	0	29	1676	64	0	5	0	0	0	0	0	0	0	12	3902	0	0	0	1691	201	0	4780	525	0	0	0	842	0	39	0	0	645	0	221	0	250	0	632	229	0	0	0	614	196	4090	629	0	50	233	79	476	571	224	35	0	7	84	23	306	11	0	26	6698	15	434	427	0	647	327	4	0	0	21	0	0	0	0	0	0	37	0	0	0	0	0	7	0	7	0	314	0	1234	0	2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
4142.3.lib29	0	194	0	0	68	0	0	0	0	0	7709	1478	0	0	668	0	81	0	0	1664	569	0	0	65	560	0	0	0	4	29	0	0	16	0	0	0	1067	1262	25	2509	662	367	29	86	878	2872	553	574	0	352	660	6	55	6	6	79	33	49	114	53	186	809	0	0	0	0	9	9	0	0	0	65	0	4	21	1633	10	101	139	3	49	311	136	0	1513	387	1098	199	161	0	11	24	4050	185	417	77	116	1964	24	88	63	216	1572	0	1572	0	63	120	154	111	0	0	342	0	0	0	0	0	2	26	0	1357	0	0	0	7	866	3	0	0	0	0	0	0	0	0	0	0	20	61	0	115	0	0	0	13	0	0	20	73	0	0	0	0	0	0	34	8	0	0	0	18	0	0
4142.4.lib29	0	149	0	0	115	0	0	0	0	0	9244	2215	0	0	603	0	73	0	0	2076	727	0	0	160	378	0	5	0	0	11	7	0	0	0	0	0	518	935	23	1181	721	289	28	90	816	1758	512	383	2	268	399	0	69	0	25	68	57	73	107	9	130	511	0	0	0	0	9	6	28	0	5	89	0	0	0	1422	41	64	101	5	46	239	105	0	1323	321	1097	143	305	0	4	16	2606	67	243	37	89	1263	43	179	28	128	814	7	1058	0	42	156	23	65	0	0	206	16	0	0	0	7	8	18	0	1121	0	0	0	10	723	10	0	0	0	0	0	0	0	0	0	0	0	88	0	182	0	13	0	3	0	0	0	22	0	0	0	0	0	0	12	0	0	0	0	0	0	0
4143.2.lib29	0	424	0	0	178	15	0	0	0	0	17554	1961	0	0	689	0	0	0	0	1548	0	0	0	1027	0	0	75	0	5	0	0	0	0	284	0	0	10	5	0	77	0	0	271	45	1799	23	696	764	0	23	96	0	569	22	39	0	123	73	439	355	0	1339	0	0	24	0	0	0	286	0	0	0	24	0	1594	605	18	142	48	6	41	81	0	0	541	304	6	0	43	0	5	0	7432	0	20	46	93	3355	0	0	10	0	0	0	20	0	0	208	36	15	0	0	505	80	6	30	0	18	26	257	0	3776	0	0	0	1	167	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
4143.3.lib29	0	519	0	0	216	0	6	0	0	0	16017	1557	0	0	514	0	0	0	0	1513	0	0	0	831	0	0	42	0	0	0	0	0	0	214	0	0	44	12	0	79	0	20	341	23	1547	111	597	611	7	69	181	0	461	27	68	21	70	64	408	313	30	605	2	0	6	0	0	0	168	0	0	0	0	0	1743	726	0	132	68	2	72	46	9	0	513	174	50	0	25	28	0	0	6527	0	48	46	101	3434	0	0	15	3	0	0	38	0	0	82	0	18	0	0	427	38	32	10	0	0	0	447	0	3322	0	0	11	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4143.4.lib29	0	343	0	0	233	5	0	0	0	0	13534	1601	0	0	509	0	0	0	0	1715	0	0	0	1103	0	0	36	0	3	0	0	0	0	94	0	0	46	6	0	92	0	0	552	20	1507	105	434	643	0	120	179	0	381	34	43	45	79	42	475	224	30	535	0	0	8	0	0	0	137	0	4	4	25	0	1220	597	9	123	64	12	118	38	4	0	655	176	37	0	0	7	3	0	5652	0	54	41	146	2749	0	0	2	17	0	0	40	0	0	94	21	5	0	0	384	64	8	2	0	0	3	468	0	1967	0	0	10	0	110	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4153.2.lib29	16	42	4	4	169	23	4	0	0	0	0	0	714	0	0	1031	0	0	0	116	0	0	0	0	0	6	18	0	5	0	0	8	16	404	0	0	83	0	0	11	0	0	23	112	1607	52	347	258	0	355	6	6	169	43	21	44	58	0	624	0	28	1325	61	0	0	0	37	3	87	0	0	4	0	49	1962	4286	0	80	42	16	27	5	24	19	81	39	10	0	36	0	7	0	4132	0	86	66	2	3282	0	4	0	14	0	0	0	0	6	0	0	620	0	0	0	13	18	10	30	13	20	188	0	1354	0	275	212	24	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4153.3.lib29	7	98	4	0	506	97	8	0	0	0	0	0	1347	0	0	1764	0	0	0	373	0	0	0	0	0	5	65	0	6	0	0	0	24	191	0	0	119	9	0	29	0	8	53	142	3257	55	356	387	58	513	15	19	286	67	98	151	219	0	1304	0	25	2644	50	14	0	0	58	0	138	0	9	8	0	94	3439	7043	8	138	72	26	51	0	35	67	140	64	53	0	61	0	0	0	4993	0	222	130	11	3495	8	9	0	29	0	0	9	0	24	17	0	422	0	0	15	24	19	5	54	2	0	603	0	1566	0	155	40	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
4153.4.lib29	10	83	0	13	232	36	35	0	0	0	0	0	2220	0	0	2644	0	0	0	826	0	0	0	0	0	16	30	0	6	0	0	22	9	148	9	10	127	0	0	59	0	0	137	226	4326	63	537	489	92	1216	21	57	414	175	76	121	257	0	1568	0	44	3979	171	13	0	0	78	0	134	0	0	0	0	260	4442	10046	0	119	34	22	44	18	13	121	256	39	64	0	59	0	7	3	8560	0	245	150	24	5790	28	50	0	30	0	0	0	0	9	25	30	290	0	0	24	103	16	65	69	0	4	878	0	2700	0	149	113	21	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.2.lib29	13	86	12	14	0	0	0	0	75	0	35819	18	2477	0	34	0	2465	0	0	380	3919	0	0	0	0	576	0	0	0	0	0	0	380	316	0	0	0	0	0	54	0	0	0	301	1977	0	14	0	77	0	0	3142	20693	12	0	0	0	0	39	0	0	0	196	13	0	0	0	0	0	0	0	0	0	0	38	470	0	41	23	309	0	0	163	19	0	8	3	0	0	0	0	0	1670	0	86	76	60	84	18	0	25	0	0	0	0	0	0	15	0	0	0	0	0	57	0	0	0	0	0	99	0	70	0	97	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.3.lib29	0	0	0	0	0	0	0	0	0	0	23816	0	1460	0	11	0	3558	0	0	156	2627	0	0	0	0	388	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	560	1979	0	0	0	17	0	0	1476	14655	0	0	0	0	0	0	0	0	0	161	0	0	0	0	26	0	0	0	0	0	0	0	238	0	23	0	247	0	0	198	19	0	0	0	0	0	0	0	0	2500	0	145	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	7	58	0	0	0	0	0	73	0	0	0	109	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4160.4.lib29	0	0	0	0	0	0	0	0	0	0	27627	2	2458	0	0	0	4561	0	0	178	3778	0	0	0	0	489	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	502	2455	0	0	0	11	0	0	1634	18266	0	0	0	0	0	0	0	0	0	91	3	0	0	0	25	0	0	0	0	0	0	0	304	0	58	0	407	0	0	376	31	0	0	0	0	0	0	0	0	4960	0	170	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	16	90	0	0	0	0	0	169	0	0	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4161.2.lib29	0	0	0	0	51	0	5	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	317	0	11	0	0	0	188	527	18	0	0	0	0	0	0	0	11	29	4202	111	42	4767	0	1691	0	21	1419	46	42	2	0	74	813	0	0	1598	0	0	0	0	6	0	37	0	8	0	205	227	0	2662	0	110	0	39	0	0	0	0	0	0	0	0	5	0	0	0	483	0	182	37	0	536	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	196	38	0	0	0	12	0	805	16838	0	1664	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
4161.3.lib29	0	0	0	6	32	0	11	0	0	0	1021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	181	0	7	0	0	0	95	265	0	7	0	0	0	0	0	0	0	28	2007	32	13	1240	0	741	0	31	651	0	20	0	0	22	283	0	0	740	0	0	0	0	0	9	6	0	0	0	45	81	0	1423	0	66	0	50	0	0	0	0	0	18	0	0	0	0	0	0	107	0	104	76	0	222	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	77	63	2	0	5	5	0	656	6570	0	1052	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
